Concurrent_Users,P25,P50,P75
1,0.39142904574327986,0.44835658150259405,0.47427093599617365
10,0.38863967924771714,0.4036900705032167,0.4161869102536002
20,0.4508197282484616,0.4773336645012023,0.5073430432530586
30,0.4170885382445704,0.456443560498883,0.48249936475258437
40,0.41767661549238255,0.4875577040002099,0.5026744297574623
50,0.543527614492632,0.6481311954994453,0.7701599364954745
