Concurrent_Users,P25,P50,P75
1,3.158302361742244,3.610216785004013,4.4836527152510826
10,3.038965715746599,3.1292125820036745,3.723634138743364
20,2.8040991982488777,2.9057548094933736,3.0580923962552333
30,2.2469890494976426,2.4830873675018665,2.6003578547570214
40,2.616430574998958,2.9019185499928426,3.378821332997177
50,2.142464410251705,2.5022861089964863,2.5750210895057535
