Concurrent_Users,P25,P50,P75
1,0.5725689789978787,0.6508005980067537,0.7689732452527096
10,0.45819513724563876,0.48350631550420076,0.6115676972440269
20,0.4159213379971334,0.49621464499796275,0.5359799915058829
30,1.3277997044933727,1.3676909804999013,1.5556978699933097
40,0.46342632149753626,0.5300275960034924,0.6298360792461608
50,0.5380722339978092,0.5803135424939683,0.6263126634949003
