Concurrent_Users,P25,P50,P75
1,1.1956985969954985,1.42796037250082,1.7209960214931925
10,1.1041678864967253,1.2353908520017285,1.4064094862478669
20,0.8444456370052649,1.0313354780009831,1.1835824770096224
30,1.1036125882528722,1.1672023820065078,1.2439212402423436
40,0.9188598617511161,0.992526962494594,1.1243720627426228
50,1.1889501227487926,1.3255536979995668,1.3825257582575432
