Concurrent_Users,P25,P50,P75
1,2.9591590149939293,3.305657136515947,3.665987300730194
10,2.989192729262868,3.3270410720142536,3.5486091777856927
20,3.1166462595138,3.7295077915186994,3.939344930520747
30,3.5592796570126666,4.0182764245255385,4.603286771540297
40,4.076332912227372,4.335904223989928,5.7459581665025325
50,3.07254967802146,3.6626131484808866,4.654452280752594
