Concurrent_Users,P25,P50,P75
1,0.011118515360039551,0.011550346576930028,0.013147036849118273
10,0.010435676818319299,0.010872893765138846,0.01158870118331169
20,0.01016262571962533,0.010741878441235007,0.011085342290938653
30,0.00989157649188744,0.010170607576845105,0.01056662633110848
40,0.01111012332662282,0.01160760523704947,0.012775074103357476
50,0.010296733650307205,0.010800281934323759,0.01111825935350243
