Concurrent_Users,P25,P50,P75
1,3.6543281347476295,4.430297528997471,4.878728315492481
10,3.0468247752578463,3.8002241650101496,4.257486948252335
20,2.5506794322536734,2.7309189589941525,2.92053701999248
30,3.183208397749695,3.3226840345014352,3.368507872994087
40,2.19477391300461,2.339500358000805,3.0146848735021194
50,2.7879882949891908,3.4730658310072613,4.177768693989492
